what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573641028169
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573641034093
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573641034371
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573641034430
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1573641044151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641047537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641075914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641077825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641079198
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1573641081271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641087515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641129299
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573641130013
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1573641130610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641154619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641159809
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1573641163743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641202789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641209187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641231997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641236497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641325202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641473486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641496775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641500142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641516157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641519701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641532763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641535918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641540994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641543255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641578553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641580332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641586301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641587969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641648727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641656956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641664337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641680260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641681836
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641683012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641686633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641712176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641718449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573641720653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573642065530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573642071429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573642125413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573642138835
